X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
-79.48289,43.665545,5214237,1093260,2009,2009-02-08T05:00:00.000Z,1856,18,DUNDAS ST W,BERESFORD AVE, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.665545,-79.48289,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,89,Runnymede-Bloor West Village (89),1056
-79.48289,43.665545,5214238,1093260,2009,2009-02-08T05:00:00.000Z,1856,18,DUNDAS ST W,BERESFORD AVE, ,Major Arterial,Toronto and East York,4,0,0,11,0,0,43.665545,-79.48289,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Changing Lanes, , , , , ,Insufficient information (to determine cyclist crash type).,Failed to Yield Right of Way,Had Been Drinking, ,Yes,Yes, , , , , , , , , , ,89,Runnymede-Bloor West Village (89),1057
-79.289165,43.680293,80901586,7003056643,2017,2017-11-23T05:00:00.000Z,1856,18,KINGSTON RD,BALSAM AVE, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680293,-79.289165,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1058
-79.289165,43.680293,80901587,7003056643,2017,2017-11-23T05:00:00.000Z,1856,18,KINGSTON RD,BALSAM AVE, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680293,-79.289165,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,15 to 19,None,0,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1059
-79.40849,43.651745,5266944,1116707,2009,2009-06-23T04:00:00.000Z,1900,19,PALMERSTON AVE,DUNDAS ST W, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651745,-79.40849,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,90 to 94,Major,0, ,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes,Yes, , , , , , , , , , , ,81,Trinity-Bellwoods (81),1060
-79.40849,43.651745,5266945,1116707,2009,2009-06-23T04:00:00.000Z,1900,19,PALMERSTON AVE,DUNDAS ST W, ,Major Arterial,Toronto and East York,1110,10,11,14,0,0,43.651745,-79.40849,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Cyclist,15 to 19,None,0,East,Bicycle,Turning Left, , , , , ,Cyclist strikes pedestrian.,Failed to Yield Right of Way,Normal,Yes,Yes, , , , , , , , , , , ,81,Trinity-Bellwoods (81),1061
-79.404735,43.668891,80975432,8002063591,2018,2018-11-08T05:00:00.000Z,1900,19,LOWTHER AVE,SPADINA RD, ,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668891,-79.404735,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,West,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Improper Turn,Normal, ,Yes,Yes, , , , , , , , , , ,95,Annex (95),1062
-79.404735,43.668891,80975433,8002063591,2018,2018-11-08T05:00:00.000Z,1900,19,LOWTHER AVE,SPADINA RD, ,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668891,-79.404735,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,95,Annex (95),1063
-79.445606,43.672,7884642,1384542,2013,2013-10-28T04:00:00.000Z,1902,19,DAVENPORT Rd,GREENLAW Ave, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.672,-79.445606,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,Minimal,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,93,Dovercourt-Wallace Emerson-Junction (93),1064
-79.445606,43.672,7884643,1384542,2013,2013-10-28T04:00:00.000Z,1902,19,DAVENPORT Rd,GREENLAW Ave, ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.672,-79.445606,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,93,Dovercourt-Wallace Emerson-Junction (93),1065
-79.456088,43.754843,6198693,1192624,2010,2010-09-01T04:00:00.000Z,1905,19,SHAFTESBURY ST,CODSELL AVE, ,Local,North York,6,0,0,32,0,0,43.754843,-79.456088,Intersection, ,Stop Sign,Clear,Dusk,Dry,Non-Fatal Injury,SMV Other,Moped Driver,55 to 59,Major,0,South,Moped,Going Ahead, , , , , , , , , ,Yes, , , , , , , , , , , ,34,Bathurst Manor (34),1066
-79.52539,43.703045,7438895,1304471,2012,2012-05-24T04:00:00.000Z,1905,19,CHURCH ST,WESTON RD, ,Minor Arterial,Etobicoke York,5,0,0,12,0,0,43.703045,-79.52539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,113,Weston (113),1067
-79.52539,43.703045,7438896,1304471,2012,2012-05-24T04:00:00.000Z,1905,19,CHURCH ST,WESTON RD, ,Minor Arterial,Etobicoke York,5,0,0,12,0,0,43.703045,-79.52539,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,South,Bicycle,Stopped, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,113,Weston (113),1068
-79.482257,43.679877,80563739,6001139376,2016,2016-06-29T04:00:00.000Z,1908,19,99 HUMBER BLVD, , ,Collector,Etobicoke York,5,0,0,12,0,0,43.679877,-79.482257,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,0,West,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Normal, ,Yes,Yes, , , , , , , , , , ,111,Rockcliffe-Smythe (111),1069
-79.482257,43.679877,80563740,6001139376,2016,2016-06-29T04:00:00.000Z,1908,19,99 HUMBER BLVD, , ,Collector,Etobicoke York,5,0,0,12,0,0,43.679877,-79.482257,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,North,Pick Up Truck,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,111,Rockcliffe-Smythe (111),1070
-79.447261,43.734576,7433999,1302395,2012,2012-06-27T04:00:00.000Z,1910,19,TIPPET RD,WILSON AVE, ,Major Arterial,North York,6,0,0,32,0,0,43.734576,-79.447261,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,33,Clanton Park (33),1071
-79.447261,43.734576,7434000,1302395,2012,2012-06-27T04:00:00.000Z,1910,19,TIPPET RD,WILSON AVE, ,Major Arterial,North York,6,0,0,32,0,0,43.734576,-79.447261,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,33,Clanton Park (33),1072
-79.371478,43.663439,80632178,6001577121,2016,2016-09-05T04:00:00.000Z,1913,19,CARLTON ST,SEATON ST,37 m East of,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663439,-79.371478,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Normal, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,73,Moss Park (73),1073
-79.371478,43.663439,80632179,6001577121,2016,2016-09-05T04:00:00.000Z,1913,19,CARLTON ST,SEATON ST,37 m East of,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663439,-79.371478,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes, , , ,73,Moss Park (73),1074
-79.222263,43.817439,7878337,1381878,2013,2013-10-21T04:00:00.000Z,1914,19,5930 FINCH AVE E, , ,Minor Arterial,Scarborough,25,0,0,42,0,0,43.817439,-79.222263,Mid-Block, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,132,Malvern (132),1075
-79.222263,43.817439,7878338,1381878,2013,2013-10-21T04:00:00.000Z,1914,19,5930 FINCH AVE E, , ,Minor Arterial,Scarborough,25,0,0,42,0,0,43.817439,-79.222263,Mid-Block, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Inattentive, ,Yes,Yes, , , , , , ,Yes, , , ,132,Malvern (132),1076
-79.46329,43.682745,5243010,1106184,2009,2009-05-26T04:00:00.000Z,1915,19,ROGERS Road,SILVERTHORN Aven, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682745,-79.46329,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,110,Keelesdale-Eglinton West (110),1077
-79.46329,43.682745,5243011,1106184,2009,2009-05-26T04:00:00.000Z,1915,19,ROGERS Road,SILVERTHORN Aven, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.682745,-79.46329,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,110,Keelesdale-Eglinton West (110),1078
-79.443607,43.660639,80240982,5000961885,2015,2015-06-08T04:00:00.000Z,1915,19,PATON RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.660639,-79.443607,Intersection,At Intersection,Stop Sign,Other,Daylight,Other,Non-Fatal Injury,Angle,Driver,40 to 44,None,0,East, ,Going Ahead,Failed to Yield Right of Way,Unknown, , , , , , , ,Yes, , , , , , , ,Yes, , , ,93,Dovercourt-Wallace Emerson-Junction (93),1079
-79.443607,43.660639,80240983,5000961885,2015,2015-06-08T04:00:00.000Z,1915,19,PATON RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.660639,-79.443607,Intersection,At Intersection,Stop Sign,Other,Daylight,Other,Non-Fatal Injury,Angle,Moped Driver,50 to 54,Major,0,North,Moped,Going Ahead,Driving Properly,Unknown, , , , , , , ,Yes, , , , , , , ,Yes, , , ,93,Dovercourt-Wallace Emerson-Junction (93),1080
-79.41379,43.664545,7442504,1305919,2012,2012-06-10T04:00:00.000Z,1916,19,BLOOR Stre W,PALMERSTON Boul, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.664545,-79.41379,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Parked,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,80,Palmerston-Little Italy (80),1081
-79.41379,43.664545,7442505,1305919,2012,2012-06-10T04:00:00.000Z,1916,19,BLOOR Stre W,PALMERSTON Boul, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.664545,-79.41379,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Overtaking, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,80,Palmerston-Little Italy (80),1082
-79.29568,43.708121,80167138,4002478309,2014,2014-07-11T04:00:00.000Z,1918,19,VICTORIA PARK AVE,GLENCREST BLVD, ,Major Arterial,Scarborough,1920,20,19,"54,41",41,54,43.708121,-79.29568,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),1083
-79.29568,43.708121,80167139,4002478309,2014,2014-07-11T04:00:00.000Z,1918,19,VICTORIA PARK AVE,GLENCREST BLVD, ,Major Arterial,Scarborough,1920,20,19,"54,41",41,54,43.708121,-79.29568,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,South,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Improper Turn,Inattentive, ,Yes,Yes, , , , , , , , , , ,120,Clairlea-Birchmount (120),1084
-79.55466,43.685553,80913986,8000663907,2018,2018-04-13T04:00:00.000Z,1918,19,THE WESTWAY,KIPLING  AVE,11 m South of,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.685553,-79.55466,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,7,Willowridge-Martingrove-Richview (7),1085
-79.55466,43.685553,80913987,8000663907,2018,2018-04-13T04:00:00.000Z,1918,19,THE WESTWAY,KIPLING  AVE,11 m South of,Major Arterial,Etobicoke York,2,0,0,23,0,0,43.685553,-79.55466,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,East,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Disobeyed Traffic Control,Normal, ,Yes,Yes, , , , , , , , , , ,7,Willowridge-Martingrove-Richview (7),1086
-79.41979,43.724845,5368592,1042286,2008,2008-05-15T04:00:00.000Z,1920,19,WOBURN AVE,GREY RD, ,Collector,North York,8,0,0,32,0,0,43.724845,-79.41979,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,39,Bedford Park-Nortown (39),1087
-79.41979,43.724845,5368593,1042286,2008,2008-05-15T04:00:00.000Z,1920,19,WOBURN AVE,GREY RD, ,Collector,North York,8,0,0,32,0,0,43.724845,-79.41979,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Normal, ,Yes,Yes, , , , , , , , , , ,39,Bedford Park-Nortown (39),1088
-79.37789,43.658245,6724677,1277761,2011,2011-10-29T04:00:00.000Z,1920,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Other,unknown,None,0, ,Other,Parked, , , , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1089
-79.37789,43.658245,6724678,1277761,2011,2011-10-29T04:00:00.000Z,1920,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1090
-79.37789,43.658245,6724679,1277761,2011,2011-10-29T04:00:00.000Z,1920,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Overtaking,Other,Other, , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1091
-79.37789,43.658245,6724680,1277761,2011,2011-10-29T04:00:00.000Z,1920,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,None,0,North,Bicycle,Overtaking, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1092
-79.37789,43.658245,6724681,1277761,2011,2011-10-29T04:00:00.000Z,1920,19,CHURCH ST,GOULD ST, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.658245,-79.37789,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,North,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1093
-79.32799,43.694145,5430668,1069547,2008,2008-10-22T04:00:00.000Z,1927,19,COXWELL AVE,COSBURN AVE, ,Minor Arterial,Toronto and East York,1419,19,14,54,0,0,43.694145,-79.32799,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,58,Old East York (58),1094
-79.32799,43.694145,5430669,1069547,2008,2008-10-22T04:00:00.000Z,1927,19,COXWELL AVE,COSBURN AVE, ,Minor Arterial,Toronto and East York,1419,19,14,54,0,0,43.694145,-79.32799,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,58,Old East York (58),1095
-79.365978,43.659369,80949682,8001299322,2018,2018-07-16T04:00:00.000Z,1928,19,DUNDAS ST E,PARLIAMENT ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown, ,Yes,Yes, , , , , , , , , , ,72,Regent Park (72),1096
-79.365978,43.659369,80949683,8001299322,2018,2018-07-16T04:00:00.000Z,1928,19,DUNDAS ST E,PARLIAMENT ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,72,Regent Park (72),1097
-79.56569,43.738145,5444788,1075887,2008,2008-11-30T05:00:00.000Z,1930,19,BARKWIN DR,ISLINGTON AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738145,-79.56569,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Unknown, , , , , , , ,Yes,Yes, , , , , , , , , , ,3,Thistletown-Beaumond Heights (3),1098
-79.56569,43.738145,5444789,1075887,2008,2008-11-30T05:00:00.000Z,1930,19,BARKWIN DR,ISLINGTON AVE, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.738145,-79.56569,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Inattentive, ,Yes,Yes, , , , , , , , , , ,3,Thistletown-Beaumond Heights (3),1099
-79.43849,43.645445,6805446,1255302,2011,2011-08-30T04:00:00.000Z,1930,19,LANSDOWNE Aven,RIDEAU Aven, ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.645445,-79.43849,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,86,Roncesvalles (86),1100
-79.43849,43.645445,6805447,1255302,2011,2011-08-30T04:00:00.000Z,1930,19,LANSDOWNE Aven,RIDEAU Aven, ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.645445,-79.43849,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Parked,Other,Unknown, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,86,Roncesvalles (86),1101
-79.43849,43.645445,6805448,1255302,2011,2011-08-30T04:00:00.000Z,1930,19,LANSDOWNE Aven,RIDEAU Aven, ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.645445,-79.43849,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,South,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Speed too Fast For Condition,Unknown, ,Yes,Yes, , , , , ,Yes,Yes, , , ,86,Roncesvalles (86),1102
-79.38239,43.671145,7456571,1311734,2012,2012-08-13T04:00:00.000Z,1930,19,BLOOR ST E,ST PAULS SQ, ,Major Arterial,Toronto and East York,11,0,0,"51,53",53,51,43.671145,-79.38239,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,East,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Unknown, , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1103
-79.38239,43.671145,7456572,1311734,2012,2012-08-13T04:00:00.000Z,1930,19,BLOOR ST E,ST PAULS SQ, ,Major Arterial,Toronto and East York,11,0,0,"51,53",53,51,43.671145,-79.38239,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),1104
